수송일자,역명,승하차구분,승하차수,태풍,폭염,기온,강수량,상대습도,출퇴근,월요일,화요일,수요일,목요일,금요일,토요일,일월날짜,승하차,cue,습도,적설,파업,IsHoliday,이전 승하차수,일주일 전 승하차 수,잠실 스포츠
2022-01-01,건대입구,승차,362.0,0.0,0.0,-10.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,53.0,0.0,0.0,1,362.0,362.0,0
2022-01-01,건대입구,하차,180.0,0.0,0.0,-10.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,0.0,0.0,1,362.0,180.0,0
2022-01-01,건대입구,승차,1606.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,38.0,0.0,0.0,1,180.0,1606.0,0
2022-01-01,건대입구,하차,2758.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,1,1606.0,2758.0,0
2022-01-02,건대입구,승차,346.0,0.0,0.0,-2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,66.0,0.1,0.0,0,2758.0,346.0,0
2022-01-02,건대입구,하차,187.0,0.0,0.0,-2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.0,0.1,0.0,0,346.0,187.0,0
2022-01-02,건대입구,하차,2878.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,0,187.0,2878.0,0
2022-01-02,건대입구,승차,1689.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,45.0,0.0,0.0,0,2878.0,362.0,0
2022-01-03,건대입구,하차,952.0,0.0,0.0,-7.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,55.0,0.0,0.0,0,1689.0,180.0,0
2022-01-03,건대입구,승차,1989.0,0.0,0.0,-7.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,55.0,0.0,0.0,0,952.0,1606.0,0
2022-01-03,건대입구,하차,3269.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,56.0,0.0,0.0,0,1989.0,2758.0,0
2022-01-03,건대입구,승차,2182.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,56.0,0.0,0.0,0,3269.0,346.0,0
2022-01-04,건대입구,하차,953.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,73.0,0.0,0.0,0,2182.0,187.0,0
2022-01-04,건대입구,승차,1958.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,73.0,0.0,0.0,0,953.0,2878.0,0
2022-01-04,건대입구,하차,3263.0,0.0,0.0,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,0.0,0,1958.0,1689.0,0
2022-01-04,건대입구,승차,2302.0,0.0,0.0,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,29.0,0.0,0.0,0,3263.0,952.0,0
2022-01-05,건대입구,하차,999.0,0.0,0.0,-7.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,55.0,0.0,0.0,0,2302.0,1989.0,0
2022-01-05,건대입구,하차,999.0,0.0,0.0,-7.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,55.0,0.0,0.0,0,999.0,3269.0,0
2022-01-05,건대입구,승차,2404.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,38.0,0.0,0.0,0,999.0,2182.0,0
2022-01-05,건대입구,승차,2404.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,38.0,0.0,0.0,0,2404.0,953.0,0
2022-01-06,건대입구,승차,1957.0,0.0,0.0,-5.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,60.0,0.0,0.0,0,2404.0,1958.0,0
2022-01-06,건대입구,승차,1957.0,0.0,0.0,-5.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,60.0,0.0,0.0,0,1957.0,3263.0,0
2022-01-06,건대입구,하차,3380.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,33.0,0.0,0.0,0,1957.0,2302.0,0
2022-01-06,건대입구,하차,3380.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,33.0,0.0,0.0,0,3380.0,999.0,0
2022-01-07,건대입구,승차,1887.0,0.0,0.0,-5.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,59.0,0.0,0.0,0,3380.0,999.0,0
2022-01-07,건대입구,하차,951.0,0.0,0.0,-5.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,59.0,0.0,0.0,0,1887.0,2404.0,0
2022-01-07,건대입구,하차,4165.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,25.0,0.0,0.0,0,951.0,2404.0,0
2022-01-07,건대입구,승차,2565.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,25.0,0.0,0.0,0,4165.0,1957.0,0
2022-01-08,건대입구,승차,597.0,0.0,0.0,-4.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,59.0,0.0,0.0,0,2565.0,1957.0,0
2022-01-08,건대입구,하차,348.0,0.0,0.0,-4.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,59.0,0.0,0.0,0,597.0,3380.0,0
2022-01-08,건대입구,하차,4008.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,71.0,0.0,0.0,0,348.0,3380.0,0
2022-01-08,건대입구,승차,2536.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,71.0,0.0,0.0,0,4008.0,1887.0,0
2022-01-09,건대입구,승차,330.0,0.0,0.0,-0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,88.0,0.0,0.0,0,2536.0,951.0,0
2022-01-09,건대입구,하차,210.0,0.0,0.0,-0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,88.0,0.0,0.0,0,330.0,4165.0,0
2022-01-09,건대입구,승차,1867.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,50.0,0.0,0.0,0,210.0,2565.0,0
2022-01-09,건대입구,하차,3078.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,50.0,0.0,0.0,0,1867.0,597.0,0
2022-01-10,건대입구,하차,968.0,0.0,0.0,-3.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,81.0,0.0,0.0,0,3078.0,348.0,0
2022-01-10,건대입구,승차,1963.0,0.0,0.0,-3.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,81.0,0.0,0.0,0,968.0,4008.0,0
2022-01-10,건대입구,하차,3285.0,0.0,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,53.0,0.0,0.0,0,1963.0,2536.0,0
2022-01-10,건대입구,승차,2358.0,0.0,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,53.0,0.0,0.0,0,3285.0,330.0,0
2022-01-11,건대입구,하차,982.0,0.0,0.0,-8.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,66.0,0.9,0.0,0,2358.0,210.0,0
2022-01-11,건대입구,승차,1945.0,0.0,0.0,-8.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,66.0,0.9,0.0,0,982.0,1867.0,0
2022-01-11,건대입구,승차,2216.0,0.0,0.0,-6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,42.0,0.2,0.0,0,1945.0,3078.0,0
2022-01-11,건대입구,하차,3300.0,0.0,0.0,-6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,42.0,0.2,0.0,0,2216.0,968.0,0
2022-01-12,건대입구,하차,981.0,0.0,0.0,-11.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,58.0,0.2,0.0,0,3300.0,1963.0,0
2022-01-12,건대입구,승차,1857.0,0.0,0.0,-11.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,58.0,0.2,0.0,0,981.0,3285.0,0
2022-01-12,건대입구,하차,3332.0,0.0,0.0,-5.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,39.0,0.0,0.0,0,1857.0,2358.0,0
2022-01-12,건대입구,승차,2387.0,0.0,0.0,-5.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,39.0,0.0,0.0,0,3332.0,982.0,0
2022-01-13,건대입구,승차,1975.0,0.0,0.0,-6.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,52.0,0.0,0.0,0,2387.0,1945.0,0
2022-01-13,건대입구,하차,1006.0,0.0,0.0,-6.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,52.0,0.0,0.0,0,1975.0,2216.0,0
2022-01-13,건대입구,하차,3548.0,0.0,0.0,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,40.0,0.0,0.0,0,1006.0,3300.0,0
2022-01-13,건대입구,승차,2354.0,0.0,0.0,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,40.0,0.0,0.0,0,3548.0,981.0,0
2022-01-14,건대입구,하차,949.0,0.0,0.0,-9.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,53.0,0.0,0.0,0,2354.0,1857.0,0
2022-01-14,건대입구,승차,1923.0,0.0,0.0,-9.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,53.0,0.0,0.0,0,949.0,3332.0,0
2022-01-14,건대입구,하차,4071.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0,1923.0,2387.0,0
2022-01-14,건대입구,승차,2572.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,28.0,0.0,0.0,0,4071.0,1975.0,0
2022-01-15,건대입구,승차,566.0,0.0,0.0,-4.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,54.0,0.0,0.0,0,2572.0,1006.0,0
2022-01-15,건대입구,승차,566.0,0.0,0.0,-4.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,54.0,0.0,0.0,0,566.0,3548.0,0
2022-01-15,건대입구,하차,4176.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,44.0,0.0,0.0,0,566.0,2354.0,0
2022-01-15,건대입구,하차,4176.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,44.0,0.0,0.0,0,4176.0,949.0,0
2022-01-16,건대입구,승차,374.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,76.0,0.0,0.0,0,4176.0,1923.0,0
2022-01-16,건대입구,하차,222.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,76.0,0.0,0.0,0,374.0,4071.0,0
2022-01-16,건대입구,하차,3048.0,0.0,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0,222.0,2572.0,0
2022-01-16,건대입구,승차,1964.0,0.0,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,39.0,0.0,0.0,0,3048.0,566.0,0
2022-01-17,건대입구,승차,1991.0,0.0,0.0,-9.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,60.0,0.0,0.0,0,1964.0,566.0,0
2022-01-17,건대입구,하차,960.0,0.0,0.0,-9.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,60.0,0.0,0.0,0,1991.0,4176.0,0
2022-01-17,건대입구,승차,2321.0,0.0,0.0,-3.3,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,78.0,0.3,0.0,0,960.0,4176.0,0
2022-01-17,건대입구,하차,3345.0,0.0,0.0,-3.3,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,78.0,0.3,0.0,0,2321.0,374.0,0
2022-01-18,건대입구,승차,1975.0,0.0,0.0,-9.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,62.0,0.5,0.0,0,3345.0,222.0,0
2022-01-18,건대입구,승차,1975.0,0.0,0.0,-9.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,62.0,0.5,0.0,0,1975.0,3048.0,0
2022-01-18,건대입구,하차,3360.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,0,1975.0,1964.0,0
2022-01-18,건대입구,하차,3360.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,0,3360.0,1991.0,0
2022-01-19,건대입구,승차,1976.0,0.0,0.0,-6.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,62.0,0.0,0.0,0,3360.0,960.0,0
2022-01-19,건대입구,하차,965.0,0.0,0.0,-6.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,62.0,0.0,0.0,0,1976.0,2321.0,0
2022-01-19,건대입구,하차,3297.0,0.0,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,82.0,3.1,0.0,0,965.0,3345.0,0
2022-01-19,건대입구,승차,2243.0,0.0,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,82.0,3.1,0.0,0,3297.0,1975.0,0
2022-01-20,건대입구,승차,2095.0,0.0,0.0,-9.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,83.0,2.2,0.0,0,2243.0,1975.0,0
2022-01-20,건대입구,하차,897.0,0.0,0.0,-9.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,83.0,2.2,0.0,0,2095.0,3360.0,0
2022-01-20,건대입구,승차,2368.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,44.0,0.0,0.0,0,897.0,3360.0,0
2022-01-20,건대입구,하차,3377.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,44.0,0.0,0.0,0,2368.0,1976.0,0
2022-01-21,건대입구,승차,1870.0,0.0,0.0,-8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,74.0,0.0,0.0,0,3377.0,965.0,0
2022-01-21,건대입구,하차,955.0,0.0,0.0,-8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,74.0,0.0,0.0,0,1870.0,3297.0,0
2022-01-21,건대입구,승차,2613.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,31.0,0.0,0.0,0,955.0,2243.0,0
2022-01-21,건대입구,하차,3967.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,31.0,0.0,0.0,0,2613.0,2095.0,0
2022-01-22,건대입구,하차,343.0,0.0,0.0,-4.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,68.0,0.0,0.0,0,3967.0,897.0,0
2022-01-22,건대입구,승차,616.0,0.0,0.0,-4.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,68.0,0.0,0.0,0,343.0,2368.0,0
2022-01-22,건대입구,하차,4461.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,34.0,0.0,0.0,0,616.0,3377.0,0
2022-01-22,건대입구,승차,2429.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,34.0,0.0,0.0,0,4461.0,1870.0,0
2022-01-23,건대입구,하차,197.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,52.0,0.0,0.0,0,2429.0,955.0,0
2022-01-23,건대입구,승차,377.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,52.0,0.0,0.0,0,197.0,2613.0,0
2022-01-23,건대입구,승차,1934.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,47.0,0.0,0.0,0,377.0,3967.0,0
2022-01-23,건대입구,하차,3304.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,47.0,0.0,0.0,0,1934.0,343.0,0
2022-01-24,건대입구,승차,1978.0,0.0,0.0,1.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,70.0,0.0,0.0,0,3304.0,616.0,0
2022-01-24,건대입구,하차,1019.0,0.0,0.0,1.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,70.0,0.0,0.0,0,1978.0,4461.0,0
2022-01-24,건대입구,승차,2289.0,0.0,0.0,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,45.0,0.0,0.0,0,1019.0,2429.0,0
2022-01-24,건대입구,하차,3225.0,0.0,0.0,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,45.0,0.0,0.0,0,2289.0,197.0,0
2022-01-25,건대입구,승차,1922.0,0.0,0.0,2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,83.0,0.0,0.0,0,3225.0,377.0,0
2022-01-25,건대입구,하차,1022.0,0.0,0.0,2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,83.0,0.0,0.0,0,1922.0,1934.0,0
2022-01-25,건대입구,승차,2377.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,69.0,0.0,0.0,0,1022.0,3304.0,0
2022-01-25,건대입구,하차,3424.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,69.0,0.0,0.0,0,2377.0,1978.0,0
2022-01-26,건대입구,하차,1024.0,0.0,0.0,-1.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,90.0,0.0,0.0,0,3424.0,1019.0,0
2022-01-26,건대입구,승차,1986.0,0.0,0.0,-1.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0,90.0,0.0,0.0,0,1024.0,2289.0,0
2022-01-26,건대입구,하차,3530.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,40.0,0.0,0.0,0,1986.0,3225.0,0
2022-01-26,건대입구,승차,2370.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0,40.0,0.0,0.0,0,3530.0,1922.0,0
2022-01-27,건대입구,승차,1919.0,0.0,0.0,-4.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,0.0,62.0,0.0,0.0,0,2370.0,1022.0,0
2022-01-27,건대입구,하차,958.0,0.0,0.0,-4.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,62.0,0.0,0.0,0,1919.0,2377.0,0
2022-01-27,건대입구,하차,3412.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,35.0,0.0,0.0,0,958.0,3424.0,0
2022-01-27,건대입구,승차,2333.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,0.0,35.0,0.0,0.0,0,3412.0,1024.0,0
2022-01-28,건대입구,승차,1830.0,0.0,0.0,-5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,65.0,0.0,0.0,0,2333.0,1986.0,0
2022-01-28,건대입구,하차,894.0,0.0,0.0,-5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,65.0,0.0,0.0,0,1830.0,3530.0,0
2022-01-28,건대입구,하차,4357.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,43.0,0.0,0.0,0,894.0,2370.0,0
2022-01-28,건대입구,승차,2720.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,43.0,0.0,0.0,0,4357.0,1919.0,0
2022-01-29,건대입구,승차,550.0,0.0,0.0,-7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,66.0,0.0,0.0,0,2720.0,958.0,0
2022-01-29,건대입구,하차,283.0,0.0,0.0,-7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,66.0,0.0,0.0,0,550.0,3412.0,0
2022-01-29,건대입구,하차,2975.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,29.0,0.0,0.0,0,283.0,2333.0,0
2022-01-29,건대입구,승차,1786.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,29.0,0.0,0.0,0,2975.0,1830.0,0
2022-01-30,건대입구,승차,343.0,0.0,0.0,-7.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,62.0,0.0,0.0,0,1786.0,894.0,0
2022-01-30,건대입구,하차,166.0,0.0,0.0,-7.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,62.0,0.0,0.0,0,343.0,4357.0,0
2022-01-30,건대입구,하차,2345.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,28.0,0.0,0.0,0,166.0,2720.0,0
2022-01-30,건대입구,승차,1509.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,28.0,0.0,0.0,0,2345.0,550.0,0
2022-01-31,건대입구,승차,295.0,0.0,0.0,-6.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,58.0,0.0,0.0,0,1509.0,283.0,0
2022-01-31,건대입구,하차,167.0,0.0,0.0,-6.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,58.0,0.0,0.0,0,295.0,2975.0,0
2022-01-31,건대입구,승차,1106.0,0.0,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,53.0,0.0,0.0,0,167.0,1786.0,0
2022-01-31,건대입구,하차,1784.0,0.0,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,53.0,0.0,0.0,0,1106.0,343.0,0
2022-02-01,건대입구,승차,324.0,0.0,0.0,-2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,93.0,5.0,0.0,0,1784.0,166.0,0
2022-02-01,건대입구,하차,167.0,0.0,0.0,-2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,93.0,5.0,0.0,0,324.0,2345.0,0
2022-02-01,건대입구,하차,1809.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,63.0,0.7,0.0,0,167.0,1509.0,0
2022-02-01,건대입구,승차,869.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,63.0,0.7,0.0,0,1809.0,295.0,0
2022-02-02,건대입구,승차,253.0,0.0,0.0,-5.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,0.0,82.0,0.5,0.0,0,869.0,167.0,0
2022-02-02,건대입구,하차,187.0,0.0,0.0,-5.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,82.0,0.5,0.0,0,253.0,1106.0,0
2022-02-02,건대입구,하차,2497.0,0.0,0.0,-2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,38.0,0.0,0.0,0,187.0,1784.0,0
